File line_2.dat has 594 lines
6.783845 9.886712 2.077601 0.009585 -13706.753964
6.783845 9.886712 2.077601 0.009585 -13910.971042
6.783845 9.886712 2.077601 0.009585 -14048.200735
6.761943 9.901554 2.081731 0.011556 -13626.444245
6.714590 9.909613 2.085089 0.034064 -13526.664059
6.739712 9.914917 2.120258 0.002081 -13499.180075
6.739712 9.914917 2.120258 0.002081 -13639.564786
6.742887 9.877661 2.081485 0.011922 -13551.348603
6.707613 9.853855 2.083583 0.025927 -13466.146145
6.707613 9.853855 2.083583 0.025927 -13575.335429
6.667496 9.877672 2.035765 0.003905 -13218.751179
6.667496 9.877672 2.035765 0.003905 -13273.457186
6.650212 9.878116 2.062364 0.010358 -13175.871007
6.642308 9.921201 2.071824 0.015562 -13165.187094
6.627578 9.956791 2.094806 0.026233 -13149.140262
6.627578 9.956791 2.094806 0.026233 -13410.064050
6.662366 9.931902 2.114465 0.028645 -13296.576237
6.662366 9.931902 2.114465 0.028645 -13566.499564
6.682675 9.895076 2.161030 0.045503 -13444.705870
6.682675 9.895076 2.161030 0.045503 -13734.088777
6.663291 9.851585 2.151502 0.005195 -13207.204033
6.623926 9.854760 2.102198 0.006537 -13057.022251
6.623926 9.854760 2.102198 0.006537 -13216.996663
6.621309 9.843333 2.065421 0.026889 -13126.963556
6.621309 9.843333 2.065421 0.026889 -13292.957615
6.581950 9.818666 2.103376 0.017793 -12936.314288
6.581950 9.818666 2.103376 0.017793 -13033.542725
6.555480 9.776386 2.075241 0.056774 -12985.405654
6.546569 9.799914 2.043722 0.052992 -12935.600694
6.571958 9.810344 2.002039 0.020245 -12906.770308
6.527209 9.798526 2.037817 0.005383 -12674.404483
6.527209 9.798526 2.037817 0.005383 -12852.624162
6.527209 9.798526 2.037817 0.005383 -12984.850259
6.484514 9.833446 2.009841 0.034608 -12622.188759
6.484514 9.833446 2.009841 0.034608 -12638.658126
6.437524 9.800407 2.037220 0.004869 -12326.815932
6.424819 9.760988 2.060483 0.002054 -12267.492764
6.424819 9.760988 2.060483 0.002054 -12338.846726
6.440679 9.767298 2.079268 0.004674 -12338.144774
6.396855 9.781969 2.086208 0.031457 -12272.985985
6.396855 9.781969 2.086208 0.031457 -12571.112925
6.394079 9.737610 2.104102 0.000126 -12143.100830
6.394079 9.737610 2.104102 0.000126 -12372.349866
6.379687 9.707397 2.061318 0.011293 -12130.855731
6.379687 9.707397 2.061318 0.011293 -12218.342299
6.338133 9.745294 2.079762 0.023591 -12020.044686
6.332620 9.756153 2.039163 0.010339 -11949.237795
6.294626 9.788179 2.022756 0.025230 -11862.351207
6.246825 9.742899 2.006006 0.018354 -11657.983281
6.246825 9.742899 2.006006 0.018354 -11730.719928
6.215561 9.751435 1.982564 0.014547 -11527.828914
6.188966 9.706065 1.950082 0.000029 -11376.185056
6.188966 9.706065 1.950082 0.000029 -11648.968020
6.200452 9.696572 1.983495 0.026834 -11517.390732
6.200452 9.696572 1.983495 0.026834 -11598.166597
6.200452 9.696572 1.983495 0.026834 -11778.592310
6.153240 9.658408 1.943684 0.072445 -11511.468088
6.153240 9.658408 1.943684 0.072445 -11660.142129
6.179814 9.608840 1.929395 0.082580 -11647.624113
6.179814 9.608840 1.929395 0.082580 -11662.102754
6.179814 9.608840 1.929395 0.082580 -11713.345142
6.138269 9.597576 1.906628 0.100697 -11560.635251
6.110420 9.551453 1.873727 0.079078 -11378.035738
6.109638 9.562400 1.914470 0.066294 -11328.214644
6.109638 9.562400 1.914470 0.066294 -11492.804850
6.088583 9.532470 1.885062 0.107466 -11402.136310
6.088583 9.532470 1.885062 0.107466 -11437.408122
6.086268 9.526578 1.847017 0.087437 -11320.047589
6.086268 9.526578 1.847017 0.087437 -11479.506852
6.111480 9.521712 1.834174 0.042598 -11248.184063
6.111480 9.521712 1.834174 0.042598 -11446.155155
6.124592 9.544756 1.798461 0.008158 -11170.355385
6.124592 9.544756 1.798461 0.008158 -11283.652689
6.124592 9.544756 1.798461 0.008158 -11368.368099
6.145295 9.590801 1.754566 0.010684 -11255.136106
6.103748 9.574298 1.725626 0.004617 -11081.702149
6.103748 9.574298 1.725626 0.004617 -11267.070094
6.068284 9.595909 1.737478 0.046323 -11104.359862
6.037231 9.562348 1.701265 0.071459 -11082.880747
6.037231 9.562348 1.701265 0.071459 -11148.418158
6.037435 9.581074 1.696673 0.038152 -10963.090902
6.037435 9.581074 1.696673 0.038152 -11006.718266
6.019498 9.612500 1.718470 0.040957 -10908.549128
6.048232 9.615491 1.692391 0.005632 -10884.833470
6.048232 9.615491 1.692391 0.005632 -10979.566643
6.048232 9.615491 1.692391 0.005632 -11029.954922
6.048232 9.615491 1.692391 0.005632 -11038.201491
6.050247 9.656619 1.715530 0.031954 -10986.969596
6.029724 9.670634 1.747359 0.031224 -10910.323699
6.014284 9.665168 1.725160 0.017819 -10806.720242
6.014284 9.665168 1.725160 0.017819 -10873.593214
5.965027 9.650231 1.740411 0.050373 -10746.953674
5.965027 9.650231 1.740411 0.050373 -10877.916803
5.952650 9.672890 1.729138 0.018217 -10588.423934
5.952650 9.672890 1.729138 0.018217 -10877.849341
5.988549 9.660433 1.739230 0.045339 -10813.118282
5.988549 9.660433 1.739230 0.045339 -10922.649095
5.950763 9.646308 1.765871 0.041652 -10664.984750
5.950763 9.646308 1.765871 0.041652 -10770.967018
5.920570 9.610725 1.756462 0.024495 -10497.106533
5.918912 9.574096 1.723275 0.001489 -10410.189620
5.918912 9.574096 1.723275 0.001489 -10506.001210
5.918912 9.574096 1.723275 0.001489 -10543.210467
5.918912 9.574096 1.723275 0.001489 -10547.641646
5.918912 9.574096 1.723275 0.001489 -10673.773063
5.953337 9.545774 1.767082 0.002821 -10536.318460
5.953337 9.545774 1.767082 0.002821 -10591.278318
5.967330 9.519142 1.798664 0.004060 -10590.276731
5.967330 9.519142 1.798664 0.004060 -10790.987064
5.967330 9.519142 1.798664 0.004060 -10847.956484
5.936216 9.479701 1.823330 0.047101 -10632.624033
5.936216 9.479701 1.823330 0.047101 -10867.005848
5.952747 9.484195 1.781079 0.039811 -10665.490957
5.952747 9.484195 1.781079 0.039811 -10828.485753
5.953422 9.458349 1.825070 0.004122 -10541.221301
5.928527 9.490275 1.841249 0.014675 -10490.532888
5.907744 9.459596 1.801099 0.030649 -10473.556979
5.887460 9.453280 1.789392 0.014838 -10346.625058
5.887460 9.453280 1.789392 0.014838 -10553.197768
5.887460 9.453280 1.789392 0.014838 -10607.662176
5.893106 9.433474 1.791402 0.008473 -10344.102809
5.893106 9.433474 1.791402 0.008473 -10520.785683
5.916709 9.448735 1.782808 0.023476 -10479.883197
5.876419 9.484203 1.770456 0.003920 -10269.782746
5.876419 9.484203 1.770456 0.003920 -10497.075501
5.828018 9.457958 1.747728 0.014575 -10138.362164
5.828018 9.457958 1.747728 0.014575 -10152.290003
5.783177 9.482224 1.726029 0.047190 -10095.975411
5.783177 9.482224 1.726029 0.047190 -10391.174650
5.824816 9.448227 1.726612 0.075679 -10340.303691
5.824816 9.448227 1.726612 0.075679 -10453.313800
5.818425 9.400624 1.709773 0.043053 -10204.008161
5.806381 9.403959 1.759340 0.046188 -10173.010178
5.806381 9.403959 1.759340 0.046188 -10365.654691
5.818171 9.404111 1.759878 0.002099 -10061.036829
5.818171 9.404111 1.759878 0.002099 -10094.470858
5.818171 9.404111 1.759878 0.002099 -10215.316348
5.841828 9.446645 1.799995 0.007851 -10162.968249
5.841828 9.446645 1.799995 0.007851 -10322.878877
5.841552 9.436470 1.769845 0.030565 -10241.082628
5.802420 9.456261 1.782391 0.026334 -10090.386837
5.802420 9.456261 1.782391 0.026334 -10157.451633
5.765976 9.447899 1.816423 0.074734 -10131.826507
5.765976 9.447899 1.816423 0.074734 -10223.231517
5.765976 9.447899 1.816423 0.074734 -10382.886256
5.757512 9.486850 1.831243 0.057913 -10044.291289
5.726814 9.520597 1.832039 0.038042 -9870.369081
5.734911 9.526166 1.850882 0.001492 -9773.177583
5.734911 9.526166 1.850882 0.001492 -9875.532063
5.701200 9.573297 1.893796 0.023587 -9733.634400
5.701200 9.573297 1.893796 0.023587 -9787.608771
5.664068 9.567217 1.941616 0.024938 -9612.340445
5.664068 9.567217 1.941616 0.024938 -9731.613083
5.691387 9.607838 1.971340 0.017014 -9677.995793
5.691387 9.607838 1.971340 0.017014 -9850.893568
5.652865 9.651956 1.949228 0.003490 -9502.320842
5.652865 9.651956 1.949228 0.003490 -9783.400498
5.630297 9.692149 1.911035 0.012070 -9455.382976
5.609462 9.675784 1.919683 0.012521 -9387.188698
5.609462 9.675784 1.919683 0.012521 -9465.449306
5.609462 9.675784 1.919683 0.012521 -9652.342662
5.559510 9.688213 1.954243 0.011288 -9217.033022
5.559510 9.688213 1.954243 0.011288 -9343.552840
5.572022 9.716672 1.974722 0.005749 -9240.125152
5.572022 9.716672 1.974722 0.005749 -9297.869672
5.572022 9.716672 1.974722 0.005749 -9362.178434
5.526526 9.742162 1.972996 0.012431 -9111.973235
5.526526 9.742162 1.972996 0.012431 -9223.134724
5.545283 9.746503 1.987614 0.024340 -9213.147101
5.545283 9.746503 1.987614 0.024340 -9219.916208
5.545283 9.746503 1.987614 0.024340 -9477.728000
5.555899 9.698007 1.944486 0.069195 -9397.580987
5.555899 9.698007 1.944486 0.069195 -9403.022551
5.555899 9.698007 1.944486 0.069195 -9503.826006
5.566015 9.744462 1.983037 0.023038 -9277.539713
5.566015 9.744462 1.983037 0.023038 -9347.433293
5.519921 9.732134 2.019813 0.066112 -9267.520576
5.519921 9.732134 2.019813 0.066112 -9293.560981
5.533045 9.750061 2.004564 0.054807 -9273.556150
5.533045 9.750061 2.004564 0.054807 -9275.073607
5.520212 9.707984 1.956129 0.046422 -9203.262935
5.520212 9.707984 1.956129 0.046422 -9221.630309
5.520212 9.707984 1.956129 0.046422 -9306.914680
5.520212 9.707984 1.956129 0.046422 -9365.173693
5.519689 9.706469 1.969310 0.003829 -9061.245932
5.519689 9.706469 1.969310 0.003829 -9343.836379
5.528270 9.672246 2.014349 0.020004 -9142.653910
5.528270 9.672246 2.014349 0.020004 -9339.410591
5.518086 9.698055 2.061787 0.050641 -9210.182872
5.501692 9.666747 2.063581 0.007690 -9014.926133
5.478246 9.709259 2.027376 0.005023 -8929.672893
5.478246 9.709259 2.027376 0.005023 -9117.627450
5.526291 9.701449 2.041455 0.008208 -9097.311976
5.526291 9.701449 2.041455 0.008208 -9165.302524
5.526291 9.701449 2.041455 0.008208 -9271.210948
5.488538 9.734451 2.039826 0.050199 -9111.247574
5.488538 9.734451 2.039826 0.050199 -9354.546793
5.459900 9.759654 2.016210 0.023521 -8930.167234
5.450216 9.728655 2.033295 0.024678 -8902.414419
5.450216 9.728655 2.033295 0.024678 -9067.448891
5.450216 9.728655 2.033295 0.024678 -9123.056182
5.466650 9.711455 2.000192 0.004045 -8888.764981
5.466650 9.711455 2.000192 0.004045 -9056.498215
5.419316 9.684841 2.003620 0.045337 -8869.142057
5.419316 9.684841 2.003620 0.045337 -9060.191604
5.466057 9.665967 1.990303 0.009553 -8904.742045
5.466057 9.665967 1.990303 0.009553 -8958.744551
5.466057 9.665967 1.990303 0.009553 -9024.897612
5.473494 9.639192 1.957460 0.023067 -8973.019774
5.473494 9.639192 1.957460 0.023067 -9004.288523
5.473494 9.639192 1.957460 0.023067 -9108.817128
5.458906 9.612285 1.930811 0.001745 -8856.157708
5.458906 9.612285 1.930811 0.001745 -9028.465607
5.434743 9.614305 1.963250 0.036692 -8891.169768
5.434743 9.614305 1.963250 0.036692 -8916.424110
5.406611 9.656356 1.928225 0.004220 -8695.298365
5.406611 9.656356 1.928225 0.004220 -8836.174202
5.394066 9.613459 1.933268 0.018364 -8700.438254
5.394066 9.613459 1.933268 0.018364 -8761.767311
5.394066 9.613459 1.933268 0.018364 -8845.949887
5.393627 9.577309 1.921660 0.027940 -8729.837426
5.369715 9.601539 1.872810 0.047219 -8714.920714
5.325586 9.641460 1.910340 0.057492 -8606.325878
5.277555 9.676343 1.937161 0.018508 -8330.339130
5.277555 9.676343 1.937161 0.018508 -8349.960939
5.277555 9.676343 1.937161 0.018508 -8352.609076
5.277555 9.676343 1.937161 0.018508 -8568.010588
5.230550 9.697679 1.898897 0.007118 -8147.649628
5.230550 9.697679 1.898897 0.007118 -8305.530814
5.250973 9.691973 1.885985 0.001022 -8192.287423
5.250973 9.691973 1.885985 0.001022 -8312.404095
5.250973 9.691973 1.885985 0.001022 -8360.108809
5.245815 9.672286 1.895911 0.047805 -8322.656492
5.245815 9.672286 1.895911 0.047805 -8496.536592
5.222501 9.707554 1.927631 0.063458 -8298.585310
5.237302 9.711968 1.926976 0.046485 -8291.765371
5.237302 9.711968 1.926976 0.046485 -8518.520535
5.272472 9.760897 1.887902 0.044512 -8396.284678
5.280149 9.810564 1.902108 0.007741 -8304.647705
5.280149 9.810564 1.902108 0.007741 -8495.777592
5.280149 9.810564 1.902108 0.007741 -8520.534072
5.297003 9.788896 1.865402 0.016109 -8384.060406
5.297003 9.788896 1.865402 0.016109 -8512.496477
5.331397 9.828546 1.881361 0.015539 -8491.146703
5.287953 9.813978 1.836681 0.045114 -8447.157190
5.287953 9.813978 1.836681 0.045114 -8697.250369
5.287870 9.837054 1.878395 0.057772 -8487.037885
5.263192 9.875624 1.866872 0.019463 -8288.212576
5.263192 9.875624 1.866872 0.019463 -8494.451276
5.240064 9.851857 1.870687 0.052636 -8319.764343
5.241533 9.813220 1.849972 0.032498 -8261.172152
5.210731 9.799730 1.806700 0.056516 -8239.936721
5.210731 9.799730 1.806700 0.056516 -8262.625307
5.210731 9.799730 1.806700 0.056516 -8267.024931
5.210959 9.808783 1.827671 0.021110 -8130.240317
5.210959 9.808783 1.827671 0.021110 -8202.309914
5.195996 9.769494 1.853232 0.039632 -8141.305996
5.195996 9.769494 1.853232 0.039632 -8201.315708
5.195996 9.769494 1.853232 0.039632 -8321.390816
5.170467 9.762847 1.880849 0.076148 -8175.509249
5.126150 9.773509 1.906692 0.091550 -8085.645010
5.126150 9.773509 1.906692 0.091550 -8088.731788
5.121424 9.774088 1.945514 0.097420 -8089.192988
5.104887 9.763160 1.972969 0.066102 -7941.518896
5.065476 9.738655 1.932460 0.018591 -7676.778448
5.024474 9.691236 1.907298 0.020448 -7559.017582
5.024474 9.691236 1.907298 0.020448 -7663.809567
5.024474 9.691236 1.907298 0.020448 -7693.707481
4.990276 9.663749 1.949011 0.067594 -7597.868190
4.990276 9.663749 1.949011 0.067594 -7636.846371
4.961551 9.631168 1.977954 0.056118 -7477.570912
4.961551 9.631168 1.977954 0.056118 -7598.923263
4.934705 9.619379 1.947956 0.068226 -7433.709011
4.952336 9.649026 1.920334 0.048328 -7426.971141
4.952336 9.649026 1.920334 0.048328 -7691.118433
4.923183 9.631121 1.899361 0.088414 -7459.481863
4.923183 9.631121 1.899361 0.088414 -7644.575462
4.963231 9.653836 1.882329 0.042717 -7442.677513
4.913620 9.636149 1.910158 0.029149 -7255.996249
4.913620 9.636149 1.910158 0.029149 -7282.188467
4.913620 9.636149 1.910158 0.029149 -7319.436551
4.939280 9.639335 1.937333 0.008834 -7271.697212
4.939280 9.639335 1.937333 0.008834 -7322.707079
4.939280 9.639335 1.937333 0.008834 -7406.197622
4.901343 9.629593 1.955957 0.005556 -7151.064846
4.859682 9.652062 1.927812 0.044846 -7144.155350
4.859682 9.652062 1.927812 0.044846 -7163.529104
4.858653 9.628197 1.938465 0.035052 -7112.660027
4.858653 9.628197 1.938465 0.035052 -7150.208708
4.858653 9.628197 1.938465 0.035052 -7178.552951
4.853337 9.624320 1.910933 0.006204 -7013.695354
4.853337 9.624320 1.910933 0.006204 -7024.548521
4.853337 9.624320 1.910933 0.006204 -7139.939268
4.872307 9.673815 1.929600 0.012257 -7086.115278
4.839161 9.688227 1.952757 0.031478 -7045.767625
4.839161 9.688227 1.952757 0.031478 -7170.768945
4.826386 9.665056 1.966666 0.029939 -7004.418089
4.826386 9.665056 1.966666 0.029939 -7070.271282
4.812328 9.693989 1.965434 0.008601 -6902.680538
4.812328 9.693989 1.965434 0.008601 -6962.913438
4.778181 9.644921 2.000738 0.005921 -6797.625496
4.734113 9.634288 1.987924 0.016423 -6702.574451
4.691813 9.677262 1.965757 0.045467 -6665.221547
4.659499 9.669004 2.008546 0.050390 -6588.366857
4.635053 9.713527 2.020252 0.066357 -6564.668924
4.635053 9.713527 2.020252 0.066357 -6652.218229
4.665676 9.679475 2.013297 0.065747 -6648.751752
4.691786 9.634097 2.032176 0.021268 -6597.223020
4.693535 9.635379 2.047589 0.013462 -6580.278828
4.693535 9.635379 2.047589 0.013462 -6585.820282
4.693535 9.635379 2.047589 0.013462 -6717.900440
4.676920 9.665335 2.033265 0.038453 -6603.718440
4.676920 9.665335 2.033265 0.038453 -6763.987710
4.683077 9.695563 1.987482 0.003536 -6523.410182
4.662241 9.648040 2.000601 0.015773 -6499.493400
4.662241 9.648040 2.000601 0.015773 -6501.172568
4.643241 9.661790 1.985791 0.036167 -6503.365442
4.596636 9.683983 1.985630 0.002928 -6283.328719
4.596636 9.683983 1.985630 0.002928 -6441.254705
4.557587 9.670943 1.993251 0.032748 -6258.138297
4.511935 9.689859 2.004890 0.077513 -6255.721659
4.511935 9.689859 2.004890 0.077513 -6421.791112
4.466347 9.719583 2.021218 0.084240 -6150.228387
4.466347 9.719583 2.021218 0.084240 -6252.764106
4.508291 9.745521 1.991132 0.068729 -6221.887142
4.493579 9.735881 2.019027 0.032782 -6084.921499
4.458643 9.728428 2.033232 0.027475 -5977.203014
4.414361 9.749520 2.079453 0.020784 -5842.141820
4.377709 9.781496 2.119322 0.011530 -5721.829136
4.377709 9.781496 2.119322 0.011530 -5747.064600
4.377709 9.781496 2.119322 0.011530 -5811.836524
4.352602 9.768194 2.091407 0.048380 -5752.488757
4.323853 9.812037 2.112273 0.004713 -5564.734976
4.323853 9.812037 2.112273 0.004713 -5575.981606
4.279510 9.831216 2.161770 0.033256 -5524.187180
4.279510 9.831216 2.161770 0.033256 -5678.697328
4.268460 9.800719 2.187159 0.071198 -5593.293885
4.268460 9.800719 2.187159 0.071198 -5768.969224
4.255843 9.752552 2.223558 0.071100 -5560.562967
4.239440 9.759253 2.222697 0.045751 -5453.769347
4.239440 9.759253 2.222697 0.045751 -5605.843719
4.259234 9.763100 2.268956 0.013148 -5421.214614
4.259234 9.763100 2.268956 0.013148 -5508.663190
4.246567 9.716546 2.234227 0.028219 -5427.317566
4.246567 9.716546 2.234227 0.028219 -5446.169031
4.246567 9.716546 2.234227 0.028219 -5507.136182
4.246567 9.716546 2.234227 0.028219 -5550.787701
4.234377 9.726300 2.262668 0.037668 -5420.360871
4.218543 9.708095 2.243140 0.046131 -5401.672361
4.218543 9.708095 2.243140 0.046131 -5639.667668
4.183632 9.752828 2.197826 0.005607 -5212.268959
4.183632 9.752828 2.197826 0.005607 -5234.742936
4.183211 9.758139 2.240661 0.014270 -5232.798645
4.159270 9.708219 2.278425 0.010391 -5163.664799
4.159270 9.708219 2.278425 0.010391 -5202.153623
4.109945 9.667410 2.231430 0.035887 -5104.812763
4.067693 9.640667 2.265315 0.019539 -4961.522164
4.067693 9.640667 2.265315 0.019539 -5118.286566
4.099883 9.639536 2.278024 0.011881 -5021.261007
4.099883 9.639536 2.278024 0.011881 -5033.316684
4.099883 9.639536 2.278024 0.011881 -5199.210467
4.119416 9.671625 2.236319 0.043357 -5146.618874
4.119416 9.671625 2.236319 0.043357 -5254.952542
4.103697 9.667110 2.244992 0.073072 -5181.284825
4.094915 9.667154 2.207745 0.073695 -5161.061196
4.091179 9.697166 2.203196 0.047609 -5087.480473
4.091179 9.697166 2.203196 0.047609 -5110.121156
4.071978 9.649325 2.217713 0.018927 -4970.443884
4.035347 9.657145 2.240238 0.004367 -4846.830509
4.035347 9.657145 2.240238 0.004367 -4849.893399
4.035347 9.657145 2.240238 0.004367 -5044.969956
3.989736 9.692571 2.273396 0.036572 -4814.713788
3.989736 9.692571 2.273396 0.036572 -4861.183931
3.961372 9.721600 2.223470 0.078218 -4846.531283
3.961372 9.721600 2.223470 0.078218 -4882.159482
3.955193 9.758936 2.210359 0.076636 -4827.926319
3.919624 9.741064 2.207705 0.038977 -4654.146363
3.919624 9.741064 2.207705 0.038977 -4689.427390
3.919624 9.741064 2.207705 0.038977 -4849.641115
3.925668 9.737174 2.240670 0.014281 -4610.390386
3.925668 9.737174 2.240670 0.014281 -4611.539375
3.925668 9.737174 2.240670 0.014281 -4658.274465
